ID,Brand,Category,Name,Price,Image URL
134,BOSS,Trousers,Tapered-fit chinos in brushed stretch-cotton satin,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442037_272_350?$large$=&fit=crop%2C1&align=1%2C1
135,BOSS,Trousers,Slim-fit trousers in a wool blend with drawstring waist,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449207_609_350?$large$=&fit=crop%2C1&align=1%2C1
136,BOSS,Trousers,Extra-slim-fit trousers with pleat front,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50454320_410_350?$large$=&fit=crop%2C1&align=1%2C1
137,BOSS,Trousers,Regular-fit chinos in stretch-cotton dobby,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448729_032_350?$large$=&fit=crop%2C1&align=1%2C1
138,BOSS,Trousers,Slim-fit trousers in checked merino wool,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450833_061_350?$large$=&fit=crop%2C1&align=1%2C1
139,BOSS,Trousers,Slim-fit trousers in stretch wool with silk,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449165_417_350?$large$=&fit=crop%2C1&align=1%2C1
140,BOSS,Trousers,Slim-fit trousers in stretch-cotton twill,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447788_404_350?$large$=&fit=crop%2C1&align=1%2C1
141,BOSS,Trousers,Oversized-fit cargo trousers in cotton with D-ring detail,"
HK$ 3,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450622_118_350?$large$=&fit=crop%2C1&align=1%2C1
142,BOSS,Trousers,Slim-fit trousers in a cotton blend with taped pockets,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50424903_410_350?$large$=&fit=crop%2C1&align=1%2C1
143,BOSS,Trousers,Regular-fit chinos in stretch-cotton satin,"
HK$ 1,350.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50456763_250_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
144,BOSS,Trousers,Regular-fit chinos in stretch-cotton satin,"
HK$ 1,350.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50456763_404_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
145,BOSS,Trousers,Regular-fit chinos in stretch-cotton satin,"
HK$ 1,350.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50456763_489_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
146,BOSS,Trousers,Slim-fit trousers in water-repellent stretch monofibre,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450047_001_350?$large$=&fit=crop%2C1&align=1%2C1
147,BOSS,Trousers,Slim-fit water-repellent trousers in stretch fabric,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447929_001_350?$large$=&fit=crop%2C1&align=1%2C1
148,BOSS,Trousers,Water-repellent tapered-fit trousers with reflective mesh piping,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449184_001_350?$large$=&fit=crop%2C1&align=1%2C1
149,BOSS,Trousers,Tapered-fit trousers in stretch-cotton corduroy,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457923_404_350?$large$=&fit=crop%2C1&align=1%2C1
150,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_407_350?$large$=&fit=crop%2C1&align=1%2C1
151,BOSS,Trousers,Straight-fit trousers in a monogrammed wool blend,"
HK$ 3,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444024_001_350?$large$=&fit=crop%2C1&align=1%2C1
152,BOSS,Trousers,Tapered-fit cargo trousers in stretch cotton,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457895_261_350?$large$=&fit=crop%2C1&align=1%2C1
153,BOSS,Trousers,Pleated relaxed-fit trousers in an Italian cotton blend,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443612_118_350?$large$=&fit=crop%2C1&align=1%2C1
154,BOSS,Trousers,Slim-fit trousers in travel-friendly stretch twill,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50437895_078_350?$large$=&fit=crop%2C1&align=1%2C1
155,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_402_350?$large$=&fit=crop%2C1&align=1%2C1
156,BOSS,Trousers,Slim-fit trousers with drawstring waist and zipped pockets,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444546_001_350?$large$=&fit=crop%2C1&align=1%2C1
157,BOSS,Trousers,Slim-fit trousers in a cotton blend with taped pockets,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50424903_028_350?$large$=&fit=crop%2C1&align=1%2C1
158,BOSS,Trousers,Slim-fit chinos in stretch cotton gabardine,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50325936_214_350?$large$=&fit=crop%2C1&align=1%2C1
159,BOSS,Trousers,Regular-fit chinos in two-tone stretch twill,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443589_001_350?$large$=&fit=crop%2C1&align=1%2C1
160,BOSS,Trousers,Slim-fit chinos in stretch cotton gabardine,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50325936_042_350?$large$=&fit=crop%2C1&align=1%2C1
161,BOSS,Trousers,Slim-fit trousers in micro-patterned stretch fabric,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444083_402_350?$large$=&fit=crop%2C1&align=1%2C1
162,BOSS,Trousers,Slim-fit trousers in micro-patterned stretch fabric,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444074_293_350?$large$=&fit=crop%2C1&align=1%2C1
163,BOSS,Trousers,Slim-fit trousers in garment-dyed stretch cotton,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447070_480_350?$large$=&fit=crop%2C1&align=1%2C1
164,BOSS,Trousers,Relaxed-fit pleat-front trousers in super-soft twill,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444543_404_350?$large$=&fit=crop%2C1&align=1%2C1
