ID,Brand,Category,Name,Price,Image URL
199,BOSS,Men's T-Shirts,Mixed-print T-shirt in washed Pima cotton,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446474_002_350?$large$=&fit=crop%2C1&align=1%2C1
200,BOSS,Men's T-Shirts,Graphic-print T-shirt in washed Pima cotton,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446482_003_350?$large$=&fit=crop%2C1&align=1%2C1
201,BOSS,Men's T-Shirts,Photographic-print T-shirt in cotton jersey,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446464_100_350?$large$=&fit=crop%2C1&align=1%2C1
202,BOSS,Men's T-Shirts,Mixed-print T-shirt in washed Pima cotton,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446474_100_350?$large$=&fit=crop%2C1&align=1%2C1
203,BOSS,Men's T-Shirts,Heathered waffle-cotton T-shirt with logo embroidery,"
HK$ 1,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457917_105_350?$large$=&fit=crop%2C1&align=1%2C1
204,BOSS,Men's T-Shirts,Long-sleeved cotton T-shirt with rubberised shoulder logo,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50399925_002_350?$large$=&fit=crop%2C1&align=1%2C1
205,BOSS,Men's T-Shirts,Waffle-cotton T-shirt with logo embroidery,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457918_346_350?$large$=&fit=crop%2C1&align=1%2C1
206,BOSS,Men's T-Shirts,Logo-embroidered high-neck T-shirt in structured melange cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457916_346_350?$large$=&fit=crop%2C1&align=1%2C1
207,BOSS,Men's T-Shirts,Stretch-cotton T-shirt with rubberised logo embroidery,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457925_131_350?$large$=&fit=crop%2C1&align=1%2C1
208,BOSS,Men's T-Shirts,Stretch-cotton T-shirt with logo-print sleeves,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457934_261_350?$large$=&fit=crop%2C1&align=1%2C1
209,BOSS,Men's T-Shirts,Mixed-print T-shirt in washed Pima cotton,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446474_609_350?$large$=&fit=crop%2C1&align=1%2C1
210,BOSS,Men's T-Shirts,Slim-fit T-shirt in cotton with ox-head artwork,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443262_001_350?$large$=&fit=crop%2C1&align=1%2C1
211,BOSS,Men's T-Shirts,Stretch-cotton rollneck T-shirt with rubberised logo,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50436552_272_350?$large$=&fit=crop%2C1&align=1%2C1
212,BOSS,Men's T-Shirts,Slim-fit T-shirt in cotton with ox-head artwork,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443262_693_350?$large$=&fit=crop%2C1&align=1%2C1
213,BOSS,Men's T-Shirts,Mercerised-cotton slim-fit T-shirt with ox-head artwork,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443707_001_350?$large$=&fit=crop%2C1&align=1%2C1
214,BOSS,Men's T-Shirts,Stretch-cotton T-shirt with rubberised logo embroidery,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457925_803_350?$large$=&fit=crop%2C1&align=1%2C1
215,BOSS,Men's T-Shirts,Waffle-cotton T-shirt with logo embroidery,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457918_805_350?$large$=&fit=crop%2C1&align=1%2C1
216,BOSS,Men's T-Shirts,Stretch-cotton T-shirt with logo-print sleeves,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457934_344_350?$large$=&fit=crop%2C1&align=1%2C1
217,BOSS,Men's T-Shirts,Stretch-cotton T-shirt with logo-print sleeves,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457934_803_350?$large$=&fit=crop%2C1&align=1%2C1
218,BOSS,Men's T-Shirts,Stretch-cotton T-shirt with rubberised logo embroidery,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457925_714_350?$large$=&fit=crop%2C1&align=1%2C1
219,BOSS,Men's T-Shirts,Cotton-jersey T-shirt with photographic-print logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443666_100_350?$large$=&fit=crop%2C1&align=1%2C1
220,BOSS,Men's T-Shirts,Cotton-jersey T-shirt with photographic-print logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443666_031_350?$large$=&fit=crop%2C1&align=1%2C1
221,BOSS,Men's T-Shirts,Stretch-cotton T-shirt with rubberised logo embroidery,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457925_344_350?$large$=&fit=crop%2C1&align=1%2C1
222,BOSS,Men's T-Shirts,Crew-neck T-shirt in yarn-dyed single jersey,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50385281_323_350?$large$=&fit=crop%2C1&align=1%2C1
223,BOSS,Men's T-Shirts,Cotton-jersey T-shirt with photographic-print logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443666_001_350?$large$=&fit=crop%2C1&align=1%2C1
224,BOSS,Men's T-Shirts,Crew-neck T-shirt in mercerised cotton with collection artwork,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444442_108_350?$large$=&fit=crop%2C1&align=1%2C1
225,BOSS,Men's T-Shirts,Crew-neck T-shirt in yarn-dyed single jersey,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50385281_494_350?$large$=&fit=crop%2C1&align=1%2C1
