ID,Brand,Category,Name,Price,Image URL
35,BOSS,Shorts,Regular-fit shorts in paper-touch cotton poplin,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448771_268_350?$large$=&fit=crop%2C1&align=1%2C1
36,BOSS,Shorts,Regular-fit shorts in paper-touch cotton poplin,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448771_402_350?$large$=&fit=crop%2C1&align=1%2C1
37,BOSS,Shorts,Slim-fit shorts in stretch-cotton twill,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447772_342_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
38,BOSS,Shorts,Tapered-fit shorts in garment-dyed stretch-cotton twill,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447763_012_350?$large$=&fit=crop%2C1&align=1%2C1
39,BOSS,Shorts,Tapered-fit shorts in garment-dyed stretch-cotton twill,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447763_404_350?$large$=&fit=crop%2C1&align=1%2C1
40,BOSS,Shorts,Tapered-fit shorts in grey super-stretch denim,"
HK$ 1,350.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449151_050_350?$large$=&fit=crop%2C1&align=1%2C1
41,BOSS,Shorts,Slim-fit shorts in cotton-blend stretch dobby,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50423114_100_350?$large$=&fit=crop%2C1&align=1%2C1
42,BOSS,Shorts,Slim-fit shorts in cotton-blend stretch dobby,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50423114_001_350?$large$=&fit=crop%2C1&align=1%2C1
43,BOSS,Shorts,Tapered-fit shorts in garment-dyed stretch-cotton twill,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447763_262_350?$large$=&fit=crop%2C1&align=1%2C1
44,BOSS,Shorts,Slim-fit shorts in stretch-cotton twill,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447772_610_350?$large$=&fit=crop%2C1&align=1%2C1
45,BOSS,Shorts,Slim-fit shorts in micro-patterned stretch fabric,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450874_001_350?$large$=&fit=crop%2C1&align=1%2C1
46,BOSS,Shorts,Tapered-fit cargo shorts in structured stretch cotton,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448407_404_350?$large$=&fit=crop%2C1&align=1%2C1
47,BOSS,Shorts,Slim-fit shorts in cotton-blend stretch dobby,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50423114_438_350?$large$=&fit=crop%2C1&align=1%2C1
48,BOSS,Shorts,Slim-fit shorts in stretch jersey with recycled fibres,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447918_001_350?$large$=&fit=crop%2C1&align=1%2C1
49,BOSS,Shorts,Garment-dyed shorts in stretch-cotton twill,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50456745_224_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
50,BOSS,Shorts,Garment-dyed shorts in stretch-cotton twill,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50456745_250_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
51,BOSS,Shorts,Garment-dyed shorts in stretch-cotton twill,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50456745_404_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
52,BOSS,Shorts,Slim-fit shorts in cotton-blend stretch dobby,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50423114_277_350?$large$=&fit=crop%2C1&align=1%2C1
