ID,Brand,Category,Name,Price,Image URL
123,BOSS,Men's Knitwear,Mock-neck sweater in a wool blend,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442148_609_350?$large$=&fit=crop%2C1&align=1%2C1
124,BOSS,Men's Knitwear,Crew-neck sweater in virgin wool with brushed panel,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442167_355_350?$large$=&fit=crop%2C1&align=1%2C1
125,BOSS,Men's Knitwear,Merino-wool sweater with embroidered logo,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457663_261_350?$large$=&fit=crop%2C1&align=1%2C1
126,BOSS,Men's Knitwear,Zip-neck sweater in an organic cotton blend,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50440718_410_350?$large$=&fit=crop%2C1&align=1%2C1
127,BOSS,Men's Knitwear,Two-tone crew-neck sweater in cotton-kapok jacquard,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443413_001_350?$large$=&fit=crop%2C1&align=1%2C1
128,BOSS,Men's Knitwear,Merino-wool sweater with embroidered logo,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457663_344_350?$large$=&fit=crop%2C1&align=1%2C1
129,BOSS,Men's Knitwear,Cotton-blend mock-neck sweater with 3D structure,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443417_411_350?$large$=&fit=crop%2C1&align=1%2C1
130,BOSS,Men's Knitwear,Regular-fit hooded jacket in mixed materials,"
HK$ 3,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442177_693_350?$large$=&fit=crop%2C1&align=1%2C1
131,BOSS,Men's Knitwear,Merino-wool sweater with embroidered logo,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457663_131_350?$large$=&fit=crop%2C1&align=1%2C1
132,BOSS,Men's Knitwear,Turtleneck sweater in extra-fine Italian merino wool,"
HK$ 2,100.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50392083_030_350?$large$=&fit=crop%2C1&align=1%2C1
133,BOSS,Men's Knitwear,Merino-wool hooded sweater with zip-through front,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457666_034_350?$large$=&fit=crop%2C1&align=1%2C1
134,BOSS,Men's Knitwear,Relaxed-fit rollneck sweater in virgin wool,"
HK$ 3,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447525_355_350?$large$=&fit=crop%2C1&align=1%2C1
135,BOSS,Men's Knitwear,Virgin-wool sweater with garment-dyed finish,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443398_001_350?$large$=&fit=crop%2C1&align=1%2C1
136,BOSS,Men's Knitwear,Zip-neck sweater in stretch fabric with moisture management,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50440727_001_350?$large$=&fit=crop%2C1&align=1%2C1
137,BOSS,Men's Knitwear,Zip-neck sweater in pure cotton with logo embroidery,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50419988_609_350?$large$=&fit=crop%2C1&align=1%2C1
138,BOSS,Men's Knitwear,Embroidered-logo sweater in Italian cotton,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442138_402_350?$large$=&fit=crop%2C1&align=1%2C1
139,BOSS,Men's Knitwear,Mock-neck sweater in a wool blend,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442148_463_350?$large$=&fit=crop%2C1&align=1%2C1
140,BOSS,Men's Knitwear,Regular-fit sweater in pure cashmere,"
HK$ 3,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442201_609_350?$large$=&fit=crop%2C1&align=1%2C1
141,BOSS,Men's Knitwear,Regular-fit sweater in pure cashmere,"
HK$ 3,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442201_078_350?$large$=&fit=crop%2C1&align=1%2C1
142,BOSS,Men's Knitwear,Herringbone-patterned sweater in cotton-blend chenille,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443387_404_350?$large$=&fit=crop%2C1&align=1%2C1
143,BOSS,Men's Knitwear,Slim-fit sweater in melange cotton with rolled collar,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443391_262_350?$large$=&fit=crop%2C1&align=1%2C1
144,BOSS,Men's Knitwear,Relaxed-fit rollneck sweater in virgin wool,"
HK$ 3,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447525_609_350?$large$=&fit=crop%2C1&align=1%2C1
145,BOSS,Men's Knitwear,Ribbed cardigan with shawl collar,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444141_001_350?$large$=&fit=crop%2C1&align=1%2C1
146,BOSS,Men's Knitwear,Zip-neck sweater in organic cotton with contrast accents,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50440712_410_350?$large$=&fit=crop%2C1&align=1%2C1
147,BOSS,Men's Knitwear,V-neck sweater in cotton with embroidered logo,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442153_609_350?$large$=&fit=crop%2C1&align=1%2C1
148,BOSS,Men's Knitwear,Regular-fit sweater in pure cashmere,"
HK$ 3,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442201_402_350?$large$=&fit=crop%2C1&align=1%2C1
149,BOSS,Men's Knitwear,Slim-fit T-shirt with long sleeves in waffle cotton,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50401846_435_350?$large$=&fit=crop%2C1&align=1%2C1
150,BOSS,Men's Knitwear,V-neck sweater in cotton with embroidered logo,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442153_061_350?$large$=&fit=crop%2C1&align=1%2C1
151,BOSS,Men's Knitwear,Zip-neck sweater in an organic cotton blend,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50440718_028_350?$large$=&fit=crop%2C1&align=1%2C1
152,BOSS,Men's Knitwear,Two-tone-structured wool-blend jacket with stand collar,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443399_404_350?$large$=&fit=crop%2C1&align=1%2C1
153,BOSS,Men's Knitwear,Relaxed-fit sweater with placement ottoman structure,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50433930_402_350?$large$=&fit=crop%2C1&align=1%2C1
154,BOSS,Men's Knitwear,Colour-block zip-kneck sweater with water-repellent finish,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50409638_410_350?$large$=&fit=crop%2C1&align=1%2C1
