ID,Brand,Category,Name,Price,Image URL
29,BOSS,Skirts,Wrap skirt in Italian satin-back crepe with hardware detail,"
HK$ 3,200.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447612_466_350?$large$=&fit=crop%2C1&align=1%2C1
30,BOSS,Skirts,A-line skirt in perforated faux leather with press studs,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450606_118_350?$large$=&fit=crop%2C1&align=1%2C1
31,BOSS,Skirts,Wrap-style skirt in lacquered crocodile-print faux leather,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446974_001_350?$large$=&fit=crop%2C1&align=1%2C1
32,BOSS,Skirts,Chiffon plissé maxi skirt with dégradé overprint,"
HK$ 4,500.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447599_755_350?$large$=&fit=crop%2C1&align=1%2C1
33,BOSS,Skirts,A-line skirt in faux leather with zip detailing,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50437974_001_350?$large$=&fit=crop%2C1&align=1%2C1
34,BOSS,Skirts,A-line skirt in stretch fabric with asymmetric hem,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442734_001_350?$large$=&fit=crop%2C1&align=1%2C1
35,BOSS,Skirts,Pencil skirt in nappa leather with rear slit,"
HK$ 5,100.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446151_224_350?$large$=&fit=crop%2C1&align=1%2C1
36,BOSS,Skirts,Houndstooth-jersey pencil skirt with exposed-zip detail,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452479_001_350?$large$=&fit=crop%2C1&align=1%2C1
37,BOSS,Skirts,High-waisted pencil skirt in Portuguese stretch fabric,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50420112_662_350?$large$=&fit=crop%2C1&align=1%2C1
38,BOSS,Skirts,Smocked-waist skirt in tulle with metallic dot print,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442796_001_350?$large$=&fit=crop%2C1&align=1%2C1
39,BOSS,Skirts,High-waisted pencil skirt in Portuguese stretch fabric,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50420112_118_350?$large$=&fit=crop%2C1&align=1%2C1
40,BOSS,Skirts,Zebra-print midi skirt with asymmetric hem,"
HK$ 3,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447272_960_350?$large$=&fit=crop%2C1&align=1%2C1
41,BOSS,Skirts,Midi-length button-through pencil skirt in metallised tweed,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442901_001_350?$large$=&fit=crop%2C1&align=1%2C1
42,BOSS,Skirts,Slim-fit pencil skirt with tonal heart motifs,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444311_960_350?$large$=&fit=crop%2C1&align=1%2C1
43,BOSS,Skirts,Pencil skirt in crease-resistant Japanese crepe,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50409305_001_350?$large$=&fit=crop%2C1&align=1%2C1
44,BOSS,Skirts,A-line pleated skirt with block-stripe print,"
HK$ 3,200.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50425248_963_350?$large$=&fit=crop%2C1&align=1%2C1
